Ensembl Gene ID	Ensembl Transcript ID	Gene Biotype	Transcript Start (bp)	Transcript End (bp)
ENSG00000130055	ENST00000374382	protein_coding	70423141	70433384
ENSG00000130055	ENST00000472623	protein_coding	70425821	70433380
ENSG00000130055	ENST00000453994	protein_coding	70423031	70433390
ENSG00000130055	ENST00000538649	protein_coding	70423031	70433390
ENSG00000130055	ENST00000536730	protein_coding	70423031	70433390
ENSG00000130287	ENST00000252575	protein_coding	19211973	19252233
ENSG00000130287	ENST00000590187	protein_coding	19226843	19238792
ENSG00000130287	ENST00000588231	protein_coding	19238259	19249929
ENSG00000130287	ENST00000585410	protein_coding	19238392	19249019
ENSG00000130751	ENST00000602212	protein_coding	47019820	47045775
ENSG00000130751	ENST00000602189	protein_coding	47019849	47045727
ENSG00000130751	ENST00000449844	protein_coding	47020886	47045759
ENSG00000130751	ENST00000439365	protein_coding	47035329	47045758
ENSG00000130751	ENST00000601169	protein_coding	47035332	47040758
ENSG00000130751	ENST00000594670	protein_coding	47035348	47041125
ENSG00000130751	ENST00000594257	protein_coding	47035350	47042877
ENSG00000130751	ENST00000600352	protein_coding	47035889	47040733
ENSG00000130829	ENST00000477033	protein_coding	153642492	153648013
ENSG00000130829	ENST00000370167	protein_coding	153642534	153651326
ENSG00000130829	ENST00000342782	protein_coding	153647196	153651318
ENSG00000131044	ENST00000375938	protein_coding	31870702	31944961
ENSG00000131044	ENST00000375921	protein_coding	31870711	31944959
ENSG00000131044	ENST00000375922	protein_coding	31870759	31944199
ENSG00000131044	ENST00000310998	protein_coding	31870759	31944199
ENSG00000131044	ENST00000611624	protein_coding	31879806	31943358
ENSG00000131044	ENST00000620043	protein_coding	31879817	31944963
ENSG00000131044	ENST00000375934	protein_coding	31879829	31943007
ENSG00000131044	ENST00000616761	protein_coding	31879837	31943398
ENSG00000131044	ENST00000619753	protein_coding	31933800	31941231
ENSG00000131044	ENST00000612972	protein_coding	31937470	31943928
ENSG00000131044	ENST00000535842	protein_coding	31871127	31944962
ENSG00000131969	ENST00000353130	protein_coding	50872160	50904970
ENSG00000131969	ENST00000382029	protein_coding	50872160	50904970
ENSG00000131969	ENST00000337334	protein_coding	50872160	50904970
ENSG00000131969	ENST00000557345	protein_coding	50872160	50904970
ENSG00000131969	ENST00000554241	protein_coding	50872163	50893569
ENSG00000131969	ENST00000555292	protein_coding	50885778	50893564
ENSG00000131969	ENST00000556857	protein_coding	50891074	50904831
ENSG00000131969	ENST00000554566	protein_coding	50893582	50904571
ENSG00000131969	ENST00000553715	protein_coding	50893740	50904141
ENSG00000132026	ENST00000592204	protein_coding	12825478	12834576
ENSG00000132026	ENST00000589272	protein_coding	12825479	12835428
ENSG00000132026	ENST00000322912	protein_coding	12825482	12835416
ENSG00000132026	ENST00000458671	protein_coding	12825483	12830416
ENSG00000132026	ENST00000586969	protein_coding	12825754	12830655
ENSG00000132026	ENST00000589681	protein_coding	12825798	12830662
ENSG00000132026	ENST00000589808	protein_coding	12825837	12830675
ENSG00000132026	ENST00000590404	protein_coding	12825842	12834548
ENSG00000132026	ENST00000585384	protein_coding	12826790	12830663
ENSG00000132026	ENST00000589567	protein_coding	12826846	12830349
ENSG00000132026	ENST00000591512	protein_coding	12828893	12835415
ENSG00000132026	ENST00000587549	protein_coding	12828953	12835415
ENSG00000132026	ENST00000393233	protein_coding	12825478	12830675
ENSG00000132164	ENST00000254488	protein_coding	10816200	10940733
ENSG00000132164	ENST00000454147	protein_coding	10816201	10825498
ENSG00000132164	ENST00000464828	protein_coding	10933966	10935397
ENSG00000132832	ENST00000255183	antisense	44656451	44663498
ENSG00000132832	ENST00000415889	antisense	44656451	44696096
ENSG00000132872	ENST00000255224	protein_coding	43267878	43277650
ENSG00000132872	ENST00000586678	protein_coding	43269667	43277535
ENSG00000132872	ENST00000590752	protein_coding	43270009	43277490
ENSG00000132872	ENST00000585604	protein_coding	43270181	43277499
ENSG00000132872	ENST00000596867	protein_coding	43270500	43277490
ENSG00000132872	ENST00000589479	protein_coding	43270552	43272151
ENSG00000132872	ENST00000593720	protein_coding	43271732	43277376
ENSG00000132872	ENST00000591820	protein_coding	43274033	43277490
ENSG00000132975	ENST00000405846	protein_coding	26755200	26760785
ENSG00000132975	ENST00000381436	protein_coding	26758310	26760290
ENSG00000133101	ENST00000463403	protein_coding	36431903	36437711
ENSG00000133101	ENST00000255465	protein_coding	36432358	36442882
ENSG00000133101	ENST00000440264	protein_coding	36431830	36442882
ENSG00000134376	ENST00000475659	protein_coding	197268276	197358128
ENSG00000134376	ENST00000484075	protein_coding	197268278	197478455
ENSG00000134376	ENST00000367400	protein_coding	197268278	197478455
ENSG00000134376	ENST00000367399	protein_coding	197268413	197477879
ENSG00000134376	ENST00000476483	protein_coding	197360349	197421441
ENSG00000134376	ENST00000367397	protein_coding	197413829	197444819
ENSG00000134376	ENST00000480086	protein_coding	197422811	197427837
ENSG00000134376	ENST00000448952	protein_coding	197442170	197478455
ENSG00000134376	ENST00000538660	protein_coding	197268204	197478454
ENSG00000134376	ENST00000535699	protein_coding	197268204	197478454
ENSG00000135638	ENST00000394111	protein_coding	72916260	72934328
ENSG00000135638	ENST00000258106	protein_coding	72917475	72934891
ENSG00000135638	ENST00000473732	protein_coding	72918181	72925541
ENSG00000135638	ENST00000491023	protein_coding	72923414	72934364
ENSG00000135638	ENST00000464675	protein_coding	72923988	72934239
ENSG00000135638	ENST00000616281	protein_coding	72933172	72936071
ENSG00000136099	ENST00000377942	protein_coding	52842889	52848640
ENSG00000136099	ENST00000338862	protein_coding	52843979	52848641
ENSG00000136099	ENST00000613548	protein_coding	52844459	52845693
ENSG00000136267	ENST00000403951	protein_coding	14145049	14903361
ENSG00000136267	ENST00000402815	protein_coding	14146234	14902690
ENSG00000136267	ENST00000407950	protein_coding	14148309	14902842
ENSG00000136267	ENST00000493142	protein_coding	14149157	14269201
ENSG00000136267	ENST00000406247	protein_coding	14175973	14841347
ENSG00000136267	ENST00000403963	protein_coding	14209072	14902999
ENSG00000136267	ENST00000471732	protein_coding	14580903	14736169
ENSG00000136267	ENST00000477401	protein_coding	14621141	14902842
ENSG00000136267	ENST00000464065	protein_coding	14694077	14718880
ENSG00000136267	ENST00000467449	protein_coding	14736138	14902908
ENSG00000136267	ENST00000437998	protein_coding	14736138	14974777
ENSG00000136267	ENST00000463981	protein_coding	14736174	14903366
ENSG00000136267	ENST00000399322	protein_coding	14145049	14841450
ENSG00000136367	ENST00000419474	protein_coding	23520855	23551649
ENSG00000136367	ENST00000606808	protein_coding	23521003	23521848
ENSG00000136367	ENST00000412565	protein_coding	23534242	23556192
ENSG00000136367	ENST00000555334	protein_coding	23534586	23548454
ENSG00000136367	ENST00000615307	protein_coding	23529394	23551558
ENSG00000136531	ENST00000424833	protein_coding	165239402	165315598
ENSG00000136531	ENST00000283256	protein_coding	165294031	165392053
ENSG00000136531	ENST00000480032	protein_coding	165294044	165381003
ENSG00000136531	ENST00000375427	protein_coding	165295773	165390029
ENSG00000136531	ENST00000486878	protein_coding	165308666	165310745
ENSG00000136531	ENST00000375437	protein_coding	165239402	165392308
ENSG00000136535	ENST00000389554	protein_coding	161416094	161425870
ENSG00000136535	ENST00000463544	protein_coding	161416331	161423885
ENSG00000136535	ENST00000411412	protein_coding	161417779	161423776
ENSG00000136535	ENST00000410035	protein_coding	161417895	161424286
ENSG00000136535	ENST00000477804	protein_coding	161419210	161423685
ENSG00000136535	ENST00000489530	protein_coding	161419511	161423455
ENSG00000137558	ENST00000260113	protein_coding	74824537	74855029
ENSG00000137558	ENST00000523773	protein_coding	74824786	74849425
ENSG00000137843	ENST00000561230	protein_coding	40238759	40265951
ENSG00000137843	ENST00000558055	protein_coding	40239054	40266003
ENSG00000137843	ENST00000455577	protein_coding	40239091	40277486
ENSG00000137843	ENST00000560346	protein_coding	40239420	40277485
ENSG00000137843	ENST00000260404	protein_coding	40239870	40277487
ENSG00000137843	ENST00000558878	protein_coding	40240522	40264940
ENSG00000137843	ENST00000558183	protein_coding	40240567	40264989
ENSG00000137843	ENST00000560806	protein_coding	40240645	40264827
ENSG00000137843	ENST00000558106	protein_coding	40252190	40266006
ENSG00000137843	ENST00000559617	protein_coding	40252548	40265974
ENSG00000137843	ENST00000560684	protein_coding	40252551	40264980
ENSG00000137843	ENST00000559139	protein_coding	40252888	40265964
ENSG00000137843	ENST00000560669	protein_coding	40253003	40266491
ENSG00000137843	ENST00000542403	protein_coding	40253184	40277487
ENSG00000137843	ENST00000559901	protein_coding	40266014	40266982
ENSG00000137843	ENST00000557926	protein_coding	40266612	40272354
ENSG00000137843	ENST00000557808	protein_coding	40273930	40276384
ENSG00000138311	ENST00000395254	protein_coding	62374192	62402458
ENSG00000138311	ENST00000395255	protein_coding	62374192	62480288
ENSG00000138311	ENST00000410046	protein_coding	62374192	62672011
ENSG00000138311	ENST00000466727	protein_coding	62374353	62402458
ENSG00000138311	ENST00000421210	protein_coding	62375544	62376352
ENSG00000138311	ENST00000395251	protein_coding	62520448	62672011
ENSG00000138311	ENST00000395249	protein_coding	62643773	62670374
ENSG00000138311	ENST00000373784	protein_coding	62643773	62670374
ENSG00000138311	ENST00000344640	protein_coding	62643773	62670374
ENSG00000138311	ENST00000461412	protein_coding	62643871	62659272
ENSG00000138311	ENST00000614806	protein_coding	62643773	62670374
ENSG00000139053	ENST00000266395	protein_coding	14973022	14981865
ENSG00000139155	ENST00000534996	protein_coding	20695355	20696975
ENSG00000139155	ENST00000539415	protein_coding	20695431	20752696
ENSG00000139155	ENST00000540354	protein_coding	20695462	20752817
ENSG00000139155	ENST00000266509	protein_coding	20695465	20753386
ENSG00000139155	ENST00000545604	protein_coding	20695480	20752613
ENSG00000139155	ENST00000497911	protein_coding	20695561	20700239
ENSG00000139155	ENST00000535609	protein_coding	20695571	20697496
ENSG00000139155	ENST00000545102	protein_coding	20695597	20753214
ENSG00000139155	ENST00000539443	protein_coding	20695750	20696943
ENSG00000139767	ENST00000267260	protein_coding	118981495	119163051
ENSG00000139767	ENST00000545224	protein_coding	119114095	119130749
ENSG00000139767	ENST00000537597	protein_coding	119124249	119133163
ENSG00000139780	ENST00000267273	protein_coding	102685744	102694504
ENSG00000139800	ENST00000267294	protein_coding	99962964	99971909
ENSG00000140067	ENST00000557719	protein_coding	93918894	93929169
ENSG00000140067	ENST00000267594	protein_coding	93918912	93929608
ENSG00000140067	ENST00000556222	protein_coding	93927259	93929164
ENSG00000140067	ENST00000554404	protein_coding	93927342	93928982
ENSG00000140067	ENST00000557000	protein_coding	93927385	93929608
ENSG00000140090	ENST00000393265	protein_coding	92322581	92496251
ENSG00000140090	ENST00000531433	protein_coding	92323193	92496251
ENSG00000140090	ENST00000532405	protein_coding	92323605	92501483
ENSG00000140090	ENST00000554461	protein_coding	92408379	92442753
ENSG00000140090	ENST00000525557	protein_coding	92439364	92496252
ENSG00000140090	ENST00000554925	protein_coding	92443365	92493922
ENSG00000140090	ENST00000556739	protein_coding	92450218	92462747
ENSG00000140090	ENST00000526482	protein_coding	92452766	92496252
ENSG00000140323	ENST00000267889	protein_coding	40358235	40371056
ENSG00000140323	ENST00000559721	protein_coding	40365007	40365694
ENSG00000140323	ENST00000558623	protein_coding	40369855	40371056
ENSG00000140522	ENST00000268125	protein_coding	89209869	89221751
ENSG00000140522	ENST00000563254	protein_coding	89210002	89211843
ENSG00000140522	ENST00000567787	protein_coding	89210750	89221614
ENSG00000140522	ENST00000564388	protein_coding	89219562	89221605
ENSG00000141622	ENST00000593230	protein_coding	46326809	46450349
ENSG00000141622	ENST00000587853	protein_coding	46333968	46337647
ENSG00000141622	ENST00000590330	protein_coding	46334028	46336628
ENSG00000141622	ENST00000588679	protein_coding	46334224	46337127
ENSG00000141622	ENST00000586604	protein_coding	46334224	46463140
ENSG00000141622	ENST00000269439	protein_coding	46334224	46463140
ENSG00000141622	ENST00000592777	protein_coding	46447447	46456067
ENSG00000141622	ENST00000543885	protein_coding	46334224	46460820
ENSG00000141668	ENST00000585159	protein_coding	72536680	72543554
ENSG00000141668	ENST00000269503	protein_coding	72536680	72544539
ENSG00000141668	ENST00000581425	protein_coding	72536684	72540298
ENSG00000141668	ENST00000584764	protein_coding	72538020	72543554
ENSG00000141668	ENST00000583651	protein_coding	72538111	72543229
ENSG00000141668	ENST00000581073	protein_coding	72538150	72638517
ENSG00000141668	ENST00000580889	protein_coding	72544453	72638455
ENSG00000141668	ENST00000583570	protein_coding	72620212	72638521
ENSG00000141668	ENST00000582667	protein_coding	72620468	72631081
ENSG00000142408	ENST00000270458	protein_coding	53963040	53990215
ENSG00000143194	ENST00000367872	protein_coding	166989109	167022214
ENSG00000143194	ENST00000447624	protein_coding	166989288	167017959
ENSG00000143194	ENST00000491055	protein_coding	166989925	167022214
ENSG00000143194	ENST00000487826	protein_coding	167005076	167005616
ENSG00000143194	ENST00000622874	protein_coding	166975582	167022213
ENSG00000143194	ENST00000367870	protein_coding	166989089	167022210
ENSG00000143340	ENST00000341785	protein_coding	179743163	179816198
ENSG00000143603	ENST00000271915	protein_coding	154697455	154870280
ENSG00000143603	ENST00000515643	protein_coding	154702729	154708226
ENSG00000143603	ENST00000361147	protein_coding	154707426	154859843
ENSG00000143603	ENST00000358505	protein_coding	154707952	154868319
ENSG00000143603	ENST00000618040	protein_coding	154697474	154870278
ENSG00000144119	ENST00000272520	protein_coding	119156243	119158889
ENSG00000144285	ENST00000303395	protein_coding	165989163	166073621
ENSG00000144285	ENST00000375405	protein_coding	165989163	166073639
ENSG00000144285	ENST00000409050	protein_coding	165991245	166073621
ENSG00000144285	ENST00000473295	protein_coding	165996053	166000063
ENSG00000144285	ENST00000491429	protein_coding	165998125	166002908
ENSG00000144285	ENST00000507401	protein_coding	166073302	166128013
ENSG00000144285	ENST00000423058	protein_coding	165989160	166073697
ENSG00000144290	ENST00000482861	protein_coding	161424332	161771035
ENSG00000144290	ENST00000605990	protein_coding	161424373	161624566
ENSG00000144290	ENST00000606386	protein_coding	161427453	161651290
ENSG00000144290	ENST00000415876	protein_coding	161624338	161985282
ENSG00000144290	ENST00000493021	protein_coding	161624400	161901160
ENSG00000144290	ENST00000461456	protein_coding	161624418	161873921
ENSG00000144290	ENST00000272716	protein_coding	161624426	161983245
ENSG00000144290	ENST00000446997	protein_coding	161624426	161985253
ENSG00000144290	ENST00000481721	protein_coding	161624435	161839876
ENSG00000144290	ENST00000446228	protein_coding	161624461	161983359
ENSG00000144290	ENST00000421911	protein_coding	161624461	161983359
ENSG00000144290	ENST00000375514	protein_coding	161624335	161985275
ENSG00000144355	ENST00000361609	protein_coding	172084740	172086854
ENSG00000144355	ENST00000469444	protein_coding	172084749	172088051
ENSG00000144355	ENST00000361725	protein_coding	172085226	172089677
ENSG00000144355	ENST00000341900	protein_coding	172085536	172089677
ENSG00000144355	ENST00000409492	protein_coding	172085557	172087138
ENSG00000144355	ENST00000475989	protein_coding	172086267	172089312
ENSG00000144355	ENST00000550686	protein_coding	172087367	172088373
ENSG00000144410	ENST00000272852	protein_coding	206939554	206969474
ENSG00000144583	ENST00000273067	protein_coding	216257865	216372027
ENSG00000145087	ENST00000273666	protein_coding	120908072	121424761
ENSG00000145087	ENST00000471454	protein_coding	120908205	121419283
ENSG00000145087	ENST00000461772	protein_coding	120908236	121158968
ENSG00000145087	ENST00000472879	protein_coding	120908289	121407668
ENSG00000145087	ENST00000497029	protein_coding	120908314	121407668
ENSG00000145087	ENST00000492541	protein_coding	120908314	121407668
ENSG00000145087	ENST00000495504	protein_coding	120909102	121045446
ENSG00000145087	ENST00000471262	protein_coding	120909571	121419095
ENSG00000145526	ENST00000510297	protein_coding	19472951	19478636
ENSG00000145526	ENST00000382275	protein_coding	19473032	19988230
ENSG00000145526	ENST00000507958	protein_coding	19473048	20575873
ENSG00000145526	ENST00000506372	protein_coding	19473573	19886272
ENSG00000145526	ENST00000502796	protein_coding	19473579	19988185
ENSG00000145526	ENST00000515257	protein_coding	19473615	19838824
ENSG00000145526	ENST00000511273	protein_coding	19502682	19988207
ENSG00000145526	ENST00000508350	protein_coding	19721391	19804028
ENSG00000145526	ENST00000511423	protein_coding	19838972	19988198
ENSG00000145526	ENST00000507632	protein_coding	19839050	20575863
ENSG00000145526	ENST00000503132	protein_coding	19839139	19988199
ENSG00000145526	ENST00000274170	protein_coding	19473048	19839244
ENSG00000145794	ENST00000503335	protein_coding	127290831	127461222
ENSG00000145794	ENST00000508365	protein_coding	127290846	127424781
ENSG00000145794	ENST00000418761	protein_coding	127290847	127424604
ENSG00000145794	ENST00000274473	protein_coding	127290859	127461222
ENSG00000145794	ENST00000515002	protein_coding	127409592	127417669
ENSG00000145794	ENST00000506709	protein_coding	127422692	127440847
ENSG00000145794	ENST00000510513	protein_coding	127444413	127445544
ENSG00000145794	ENST00000510828	protein_coding	127445252	127455562
ENSG00000145794	ENST00000507158	protein_coding	127445477	127449202
ENSG00000145794	ENST00000515622	protein_coding	127447628	127465737
ENSG00000145832	ENST00000425402	protein_coding	135834649	135876380
ENSG00000145832	ENST00000274513	protein_coding	135834676	135872747
ENSG00000145832	ENST00000433282	protein_coding	135834714	135880131
ENSG00000145832	ENST00000412661	protein_coding	135834727	135888637
ENSG00000145832	ENST00000462340	protein_coding	135835104	135871625
ENSG00000145832	ENST00000510147	protein_coding	135879973	135883450
ENSG00000145832	ENST00000471980	protein_coding	135880029	135883450
ENSG00000145864	ENST00000393959	protein_coding	161288429	161546643
ENSG00000145864	ENST00000520240	protein_coding	161293864	161548124
ENSG00000145864	ENST00000517901	protein_coding	161293864	161548135
ENSG00000145864	ENST00000353437	protein_coding	161293864	161548227
ENSG00000145864	ENST00000517547	protein_coding	161293898	161546697
ENSG00000145864	ENST00000522758	protein_coding	161459135	161546725
ENSG00000145864	ENST00000523730	protein_coding	161546746	161549044
ENSG00000145864	ENST00000274547	protein_coding	161288429	161548124
ENSG00000145864	ENST00000612710	protein_coding	161329434	161546679
ENSG00000146147	ENST00000505762	protein_coding	53929982	54124654
ENSG00000146147	ENST00000514921	protein_coding	54018916	54218084
ENSG00000146147	ENST00000274897	protein_coding	54018916	54266280
ENSG00000146147	ENST00000370877	protein_coding	54018927	54266280
ENSG00000146147	ENST00000509997	protein_coding	54019000	54266277
ENSG00000146147	ENST00000460844	protein_coding	54083425	54124617
ENSG00000146147	ENST00000370876	protein_coding	54083538	54266280
ENSG00000146147	ENST00000447836	protein_coding	54099546	54202206
ENSG00000146147	ENST00000511678	protein_coding	54099565	54136825
ENSG00000146147	ENST00000503951	protein_coding	54111418	54137909
ENSG00000146147	ENST00000511744	protein_coding	54111447	54203820
ENSG00000146147	ENST00000502396	protein_coding	54111448	54266043
ENSG00000146147	ENST00000514433	protein_coding	54111510	54230802
ENSG00000146151	ENST00000274901	protein_coding	55434369	55579214
ENSG00000146151	ENST00000398661	protein_coding	55434375	55579187
ENSG00000146151	ENST00000370852	protein_coding	55434380	55579099
ENSG00000146151	ENST00000370850	protein_coding	55435316	55579166
ENSG00000146151	ENST00000508459	protein_coding	55435353	55579105
ENSG00000146151	ENST00000308161	protein_coding	55435400	55579180
ENSG00000146151	ENST00000507223	protein_coding	55435419	55439728
ENSG00000146151	ENST00000428842	protein_coding	55512075	55579073
ENSG00000146151	ENST00000515546	protein_coding	55516568	55579166
ENSG00000146216	ENST00000259750	protein_coding	43243680	43288259
ENSG00000146216	ENST00000304139	protein_coding	43247989	43270096
ENSG00000146352	ENST00000275162	protein_coding	122995971	123072927
ENSG00000146352	ENST00000368438	protein_coding	122996689	123064467
ENSG00000146360	ENST00000275169	protein_coding	109979113	109980201
ENSG00000146360	ENST00000414000	protein_coding	109978256	109980718
ENSG00000147127	ENST00000509895	protein_coding	70282093	70283287
ENSG00000147127	ENST00000374473	protein_coding	70282172	70285002
ENSG00000147127	ENST00000276066	protein_coding	70282172	70285002
ENSG00000147234	ENST00000439554	protein_coding	107526646	107605251
ENSG00000147234	ENST00000477796	protein_coding	107544583	107555197
ENSG00000147234	ENST00000276185	protein_coding	107522450	107605244
ENSG00000147481	ENST00000518864	protein_coding	49909789	50792829
ENSG00000147481	ENST00000521574	protein_coding	49909804	49911583
ENSG00000147481	ENST00000520697	protein_coding	49910949	50163969
ENSG00000147481	ENST00000522124	protein_coding	49911673	50794118
ENSG00000147481	ENST00000517473	protein_coding	49912037	50792867
ENSG00000147481	ENST00000523085	protein_coding	49912145	50449725
ENSG00000147481	ENST00000521316	protein_coding	49912176	50286853
ENSG00000147481	ENST00000520825	protein_coding	50172561	50792861
ENSG00000147481	ENST00000524004	protein_coding	50553050	50709183
ENSG00000147481	ENST00000620202	protein_coding	50394198	50794118
ENSG00000147481	ENST00000276467	protein_coding	50394198	50794118
ENSG00000147488	ENST00000276480	protein_coding	52110839	52409743
ENSG00000147488	ENST00000521824	protein_coding	52112544	52217821
ENSG00000147488	ENST00000522251	protein_coding	52112544	52217822
ENSG00000147488	ENST00000521582	protein_coding	52112546	52217822
ENSG00000147488	ENST00000518053	protein_coding	52116271	52133218
ENSG00000147488	ENST00000522861	protein_coding	52125884	52133144
ENSG00000147488	ENST00000518501	protein_coding	52133104	52137812
ENSG00000147488	ENST00000517580	protein_coding	52149922	52409805
ENSG00000147488	ENST00000520257	protein_coding	52172513	52217779
ENSG00000147488	ENST00000521549	protein_coding	52180294	52409749
ENSG00000147488	ENST00000518037	protein_coding	52206416	52246664
ENSG00000147488	ENST00000517456	protein_coding	52206583	52246664
ENSG00000147488	ENST00000519118	protein_coding	52214220	52248526
ENSG00000147488	ENST00000518545	protein_coding	52217772	52249412
ENSG00000147488	ENST00000521119	protein_coding	52220564	52254348
ENSG00000147488	ENST00000518453	protein_coding	52220732	52222095
ENSG00000147488	ENST00000520279	protein_coding	52229693	52409756
ENSG00000147488	ENST00000519201	protein_coding	52393576	52409792
ENSG00000147488	ENST00000524183	protein_coding	52403327	52409772
ENSG00000147488	ENST00000522102	protein_coding	52403701	52409945
ENSG00000147488	ENST00000520811	protein_coding	52405806	52409772
ENSG00000147488	ENST00000524078	protein_coding	52407636	52409882
ENSG00000147488	ENST00000520716	protein_coding	52407665	52409879
ENSG00000147488	ENST00000523652	protein_coding	52408983	52460959
ENSG00000147509	ENST00000297313	protein_coding	53851808	53959303
ENSG00000147509	ENST00000517659	protein_coding	53851900	53959303
ENSG00000147509	ENST00000344277	protein_coding	53851900	53959303
ENSG00000147509	ENST00000523280	protein_coding	53851900	53959303
ENSG00000147509	ENST00000518286	protein_coding	53879884	53954142
ENSG00000147509	ENST00000523414	protein_coding	53880000	53954223
ENSG00000147509	ENST00000522225	protein_coding	53880872	53959296
ENSG00000147509	ENST00000276500	protein_coding	53880894	53959274
ENSG00000147509	ENST00000523064	protein_coding	53880901	53913922
ENSG00000147509	ENST00000517405	protein_coding	53945325	53958697
ENSG00000147655	ENST00000517939	protein_coding	107899316	108081956
ENSG00000147655	ENST00000517781	protein_coding	107899316	108083203
ENSG00000147655	ENST00000276659	protein_coding	107899317	108083648
ENSG00000147655	ENST00000521502	protein_coding	107901102	108073089
ENSG00000147655	ENST00000521757	protein_coding	107958228	107989555
ENSG00000147655	ENST00000521956	protein_coding	107960737	108082836
ENSG00000147655	ENST00000520026	protein_coding	107960748	107997254
ENSG00000147655	ENST00000522333	protein_coding	107989109	108083642
ENSG00000148482	ENST00000377374	protein_coding	17951892	18043287
ENSG00000148482	ENST00000377371	protein_coding	17951914	18043287
ENSG00000148482	ENST00000377369	protein_coding	17951839	18043292
ENSG00000148482	ENST00000539911	protein_coding	17951839	18043292
ENSG00000148604	ENST00000469446	protein_coding	84245053	84247954
ENSG00000148604	ENST00000478727	protein_coding	84245053	84258582
ENSG00000148604	ENST00000359452	protein_coding	84245053	84259960
ENSG00000148604	ENST00000483660	protein_coding	84245063	84258582
ENSG00000148604	ENST00000372092	protein_coding	84245086	84250927
ENSG00000148604	ENST00000483771	protein_coding	84245089	84259139
ENSG00000148604	ENST00000483744	protein_coding	84247705	84254431
ENSG00000148604	ENST00000497161	protein_coding	84248951	84255440
ENSG00000148604	ENST00000479725	protein_coding	84255170	84258915
ENSG00000148604	ENST00000358110	protein_coding	84245053	84259188
ENSG00000148948	ENST00000278198	protein_coding	40114203	40294114
ENSG00000148948	ENST00000527150	protein_coding	40114241	40293130
ENSG00000148948	ENST00000528697	protein_coding	40114293	41459585
ENSG00000148948	ENST00000530763	protein_coding	40114293	41459773
ENSG00000148948	ENST00000533474	protein_coding	40116170	40241883
ENSG00000148948	ENST00000534577	protein_coding	40648224	41459636
ENSG00000148948	ENST00000619527	protein_coding	40114205	40319730
ENSG00000149243	ENST00000376292	protein_coding	75422394	75430191
ENSG00000149243	ENST00000624466	protein_coding	75422401	75424897
ENSG00000149243	ENST00000460787	protein_coding	75422421	75430062
ENSG00000149243	ENST00000527491	protein_coding	75425506	75426839
ENSG00000149243	ENST00000539798	protein_coding	75422396	75430629
ENSG00000149452	ENST00000539841	protein_coding	62989154	62999499
ENSG00000149452	ENST00000336232	protein_coding	62992824	63015839
ENSG00000149452	ENST00000451262	protein_coding	62992825	62995457
ENSG00000149452	ENST00000545207	protein_coding	62993083	63015815
ENSG00000149452	ENST00000535878	protein_coding	62993228	63015810
ENSG00000149452	ENST00000311438	protein_coding	62993237	63014958
ENSG00000149452	ENST00000430500	protein_coding	62993237	63015839
ENSG00000149452	ENST00000542795	protein_coding	62996092	63000995
ENSG00000149452	ENST00000542904	protein_coding	62996106	63000996
ENSG00000149452	ENST00000544707	protein_coding	63014574	63015839
ENSG00000149571	ENST00000525144	protein_coding	126423359	127000759
ENSG00000149571	ENST00000529097	protein_coding	126423495	127000520
ENSG00000149571	ENST00000526519	protein_coding	126429179	126440869
ENSG00000149571	ENST00000532647	protein_coding	126429179	126440882
ENSG00000149571	ENST00000525704	protein_coding	126430942	127000810
ENSG00000149571	ENST00000526764	protein_coding	126436864	126440818
ENSG00000149571	ENST00000533026	protein_coding	126549284	127003460
ENSG00000149571	ENST00000547738	protein_coding	126549418	127001165
ENSG00000149571	ENST00000549874	protein_coding	126549539	127000770
ENSG00000149571	ENST00000416561	protein_coding	126423359	126562917
ENSG00000150394	ENST00000577730	protein_coding	61647242	62021602
ENSG00000150394	ENST00000585315	protein_coding	61647242	62036312
ENSG00000150394	ENST00000577390	protein_coding	61647242	62036835
ENSG00000150394	ENST00000299345	protein_coding	61647242	62036835
ENSG00000150394	ENST00000583483	protein_coding	61655560	61714058
ENSG00000150394	ENST00000580044	protein_coding	61667179	61714284
ENSG00000150394	ENST00000577536	protein_coding	61710749	61714271
ENSG00000150394	ENST00000584337	protein_coding	61725166	62036402
ENSG00000150394	ENST00000582242	protein_coding	61789476	61818043
ENSG00000150394	ENST00000583382	protein_coding	61817479	62035134
ENSG00000150394	ENST00000584966	protein_coding	61901130	62021379
ENSG00000150394	ENST00000577228	protein_coding	61901392	61918714
ENSG00000150394	ENST00000584506	protein_coding	62021160	62037035
ENSG00000150394	ENST00000582980	protein_coding	62031991	62036432
ENSG00000151012	ENST00000280612	protein_coding	138164097	138242349
ENSG00000151012	ENST00000509248	protein_coding	138171844	138223244
ENSG00000151023	ENST00000331161	protein_coding	24981979	25016156
ENSG00000151023	ENST00000496261	protein_coding	24981979	25016160
ENSG00000151023	ENST00000376363	protein_coding	24984402	25016156
ENSG00000151023	ENST00000483339	protein_coding	24984836	25015960
ENSG00000151023	ENST00000615958	protein_coding	24981980	25062279
ENSG00000151834	ENST00000510861	protein_coding	46248427	46475230
ENSG00000151834	ENST00000514090	protein_coding	46248444	46389381
ENSG00000151834	ENST00000381620	protein_coding	46249343	46389928
ENSG00000151834	ENST00000356504	protein_coding	46249567	46389379
ENSG00000151834	ENST00000510233	protein_coding	46250289	46388713
ENSG00000151834	ENST00000507069	protein_coding	46250289	46388713
