Ensembl Gene ID	Gene Biotype
ENSG00000100330	protein_coding
ENSG00000100335	protein_coding
ENSG00000100336	protein_coding
ENSG00000100342	protein_coding
ENSG00000100344	protein_coding
ENSG00000100345	protein_coding
ENSG00000100346	protein_coding
ENSG00000100347	protein_coding
ENSG00000100348	protein_coding
ENSG00000100350	protein_coding
ENSG00000100351	protein_coding
ENSG00000100353	protein_coding
ENSG00000100354	protein_coding
ENSG00000100359	protein_coding
ENSG00000100360	protein_coding
ENSG00000100362	protein_coding
ENSG00000100364	protein_coding
ENSG00000100365	protein_coding
ENSG00000100368	protein_coding
ENSG00000100372	protein_coding
ENSG00000100373	protein_coding
ENSG00000100376	protein_coding
ENSG00000100379	protein_coding
ENSG00000100380	protein_coding
ENSG00000100385	protein_coding
ENSG00000100387	protein_coding
ENSG00000100393	protein_coding
ENSG00000100395	protein_coding
ENSG00000100399	protein_coding
ENSG00000100401	protein_coding
ENSG00000100403	protein_coding
ENSG00000100410	protein_coding
ENSG00000100412	protein_coding
ENSG00000100413	protein_coding
ENSG00000100416	protein_coding
ENSG00000100417	protein_coding
ENSG00000100418	protein_coding
ENSG00000100422	protein_coding
ENSG00000100425	protein_coding
ENSG00000100426	protein_coding
ENSG00000100427	protein_coding
ENSG00000100433	protein_coding
ENSG00000100439	protein_coding
ENSG00000100441	protein_coding
ENSG00000100442	protein_coding
ENSG00000100445	protein_coding
ENSG00000100448	protein_coding
ENSG00000100450	protein_coding
ENSG00000100453	protein_coding
ENSG00000100461	protein_coding
ENSG00000100462	protein_coding
ENSG00000100473	protein_coding
ENSG00000100478	protein_coding
ENSG00000100479	protein_coding
ENSG00000100483	protein_coding
ENSG00000100485	protein_coding
ENSG00000100490	protein_coding
ENSG00000100503	protein_coding
ENSG00000100504	protein_coding
ENSG00000100505	protein_coding
ENSG00000100519	protein_coding
ENSG00000100522	protein_coding
ENSG00000100523	protein_coding
ENSG00000100526	protein_coding
ENSG00000100528	protein_coding
ENSG00000100532	protein_coding
ENSG00000100554	protein_coding
ENSG00000100557	protein_coding
ENSG00000100558	protein_coding
ENSG00000100564	protein_coding
ENSG00000100565	protein_coding
ENSG00000100567	protein_coding
ENSG00000100568	protein_coding
ENSG00000100575	protein_coding
ENSG00000100577	protein_coding
ENSG00000100578	protein_coding
ENSG00000100580	protein_coding
ENSG00000100583	protein_coding
ENSG00000100591	protein_coding
ENSG00000100592	protein_coding
ENSG00000100593	protein_coding
ENSG00000100596	protein_coding
ENSG00000100599	protein_coding
ENSG00000100600	protein_coding
ENSG00000100601	protein_coding
ENSG00000100603	protein_coding
ENSG00000100604	protein_coding
ENSG00000100605	protein_coding
ENSG00000100612	protein_coding
ENSG00000100614	protein_coding
ENSG00000100625	protein_coding
ENSG00000100626	protein_coding
ENSG00000100628	protein_coding
ENSG00000100629	protein_coding
ENSG00000100632	protein_coding
ENSG00000100644	protein_coding
ENSG00000100647	protein_coding
ENSG00000100650	protein_coding
ENSG00000100652	protein_coding
ENSG00000100664	protein_coding
ENSG00000100665	protein_coding
ENSG00000100678	protein_coding
ENSG00000100697	protein_coding
ENSG00000100711	protein_coding
ENSG00000100714	protein_coding
ENSG00000100721	protein_coding
ENSG00000100722	protein_coding
ENSG00000100726	protein_coding
ENSG00000100731	protein_coding
ENSG00000100739	protein_coding
ENSG00000100744	protein_coding
ENSG00000100749	protein_coding
ENSG00000100764	protein_coding
ENSG00000100767	protein_coding
ENSG00000100784	protein_coding
ENSG00000100796	protein_coding
ENSG00000100802	protein_coding
ENSG00000100804	protein_coding
ENSG00000100811	protein_coding
ENSG00000100813	protein_coding
ENSG00000100814	protein_coding
ENSG00000100815	protein_coding
ENSG00000100823	protein_coding
ENSG00000100842	protein_coding
ENSG00000100852	protein_coding
ENSG00000100865	protein_coding
ENSG00000100867	protein_coding
ENSG00000100883	protein_coding
ENSG00000100884	protein_coding
ENSG00000100888	protein_coding
ENSG00000100889	protein_coding
ENSG00000100897	protein_coding
ENSG00000100902	protein_coding
ENSG00000100906	protein_coding
ENSG00000100908	protein_coding
ENSG00000100911	protein_coding
ENSG00000100916	protein_coding
ENSG00000100918	protein_coding
ENSG00000100934	protein_coding
ENSG00000100938	protein_coding
ENSG00000100941	protein_coding
ENSG00000100949	protein_coding
ENSG00000100968	protein_coding
ENSG00000100979	protein_coding
ENSG00000100982	protein_coding
ENSG00000100983	protein_coding
ENSG00000100985	protein_coding
ENSG00000100987	protein_coding
ENSG00000100991	protein_coding
ENSG00000100994	protein_coding
ENSG00000100997	protein_coding
ENSG00000101000	protein_coding
ENSG00000101003	protein_coding
ENSG00000101004	protein_coding
ENSG00000101017	protein_coding
ENSG00000101019	protein_coding
ENSG00000101040	protein_coding
ENSG00000101049	protein_coding
ENSG00000101052	protein_coding
ENSG00000101057	protein_coding
ENSG00000101076	protein_coding
ENSG00000101079	protein_coding
ENSG00000101082	protein_coding
ENSG00000101084	protein_coding
ENSG00000101096	protein_coding
ENSG00000101098	protein_coding
ENSG00000101104	protein_coding
ENSG00000101109	protein_coding
ENSG00000101115	protein_coding
ENSG00000101126	protein_coding
ENSG00000101132	protein_coding
ENSG00000101134	protein_coding
ENSG00000101138	protein_coding
ENSG00000101144	protein_coding
ENSG00000101146	protein_coding
ENSG00000101150	protein_coding
ENSG00000101152	protein_coding
ENSG00000101158	protein_coding
ENSG00000101160	protein_coding
ENSG00000101161	protein_coding
ENSG00000101162	protein_coding
ENSG00000101166	protein_coding
ENSG00000101180	protein_coding
ENSG00000101181	protein_coding
ENSG00000101182	protein_coding
ENSG00000101187	protein_coding
ENSG00000101189	protein_coding
ENSG00000101190	protein_coding
ENSG00000101191	protein_coding
ENSG00000101193	protein_coding
ENSG00000101194	protein_coding
ENSG00000101197	protein_coding
ENSG00000101198	protein_coding
ENSG00000101199	protein_coding
ENSG00000101200	protein_coding
ENSG00000101203	protein_coding
ENSG00000101204	protein_coding
ENSG00000101210	protein_coding
ENSG00000101213	protein_coding
ENSG00000101216	protein_coding
ENSG00000101220	protein_coding
ENSG00000101222	protein_coding
ENSG00000101224	protein_coding
ENSG00000101230	protein_coding
ENSG00000101236	protein_coding
ENSG00000101246	protein_coding
ENSG00000101247	protein_coding
ENSG00000101251	protein_coding
ENSG00000101255	protein_coding
ENSG00000101265	protein_coding
ENSG00000101266	protein_coding
ENSG00000101276	protein_coding
ENSG00000101278	processed_pseudogene
ENSG00000101280	protein_coding
ENSG00000101282	protein_coding
ENSG00000101290	protein_coding
ENSG00000101294	protein_coding
ENSG00000101298	protein_coding
ENSG00000101306	protein_coding
ENSG00000101307	protein_coding
ENSG00000101310	protein_coding
ENSG00000101311	protein_coding
ENSG00000101323	protein_coding
ENSG00000101327	protein_coding
ENSG00000101331	protein_coding
ENSG00000101333	protein_coding
ENSG00000101335	protein_coding
ENSG00000101336	protein_coding
ENSG00000101337	protein_coding
ENSG00000101342	protein_coding
ENSG00000101343	protein_coding
ENSG00000101346	protein_coding
ENSG00000101347	protein_coding
ENSG00000101349	protein_coding
ENSG00000101350	protein_coding
ENSG00000101353	protein_coding
ENSG00000101361	protein_coding
ENSG00000101363	protein_coding
ENSG00000101365	protein_coding
ENSG00000101367	protein_coding
ENSG00000101384	protein_coding
ENSG00000101391	protein_coding
ENSG00000101400	protein_coding
ENSG00000101405	protein_coding
ENSG00000101407	protein_coding
ENSG00000101412	protein_coding
ENSG00000101413	protein_coding
ENSG00000101417	protein_coding
ENSG00000101421	protein_coding
ENSG00000101425	protein_coding
ENSG00000101435	protein_coding
ENSG00000101438	protein_coding
ENSG00000101439	protein_coding
ENSG00000101440	protein_coding
ENSG00000101441	protein_coding
ENSG00000101442	protein_coding
ENSG00000101443	protein_coding
ENSG00000101444	protein_coding
ENSG00000101445	protein_coding
ENSG00000101447	protein_coding
ENSG00000101448	protein_coding
ENSG00000101452	protein_coding
ENSG00000101457	protein_coding
ENSG00000101460	protein_coding
ENSG00000101463	protein_coding
ENSG00000101464	protein_coding
ENSG00000101470	protein_coding
ENSG00000101473	protein_coding
ENSG00000101474	protein_coding
ENSG00000101489	protein_coding
ENSG00000101493	protein_coding
ENSG00000101542	protein_coding
ENSG00000101544	protein_coding
ENSG00000101546	protein_coding
ENSG00000101557	protein_coding
ENSG00000101558	protein_coding
ENSG00000101574	protein_coding
ENSG00000101577	protein_coding
ENSG00000101596	protein_coding
ENSG00000101605	protein_coding
ENSG00000101608	protein_coding
ENSG00000101624	protein_coding
ENSG00000101638	protein_coding
ENSG00000101639	protein_coding
ENSG00000101654	protein_coding
ENSG00000101665	protein_coding
ENSG00000101670	protein_coding
ENSG00000101680	protein_coding
ENSG00000101695	protein_coding
ENSG00000101745	protein_coding
ENSG00000101746	protein_coding
ENSG00000101751	protein_coding
ENSG00000101752	protein_coding
ENSG00000101773	protein_coding
ENSG00000101782	protein_coding
ENSG00000101811	protein_coding
ENSG00000101812	protein_coding
ENSG00000101825	protein_coding
ENSG00000101842	protein_coding
ENSG00000101843	protein_coding
ENSG00000101844	protein_coding
ENSG00000101846	protein_coding
ENSG00000101849	protein_coding
ENSG00000101850	protein_coding
ENSG00000101856	protein_coding
ENSG00000101868	protein_coding
ENSG00000101871	protein_coding
ENSG00000101882	protein_coding
ENSG00000101883	protein_coding
ENSG00000101888	protein_coding
ENSG00000101892	protein_coding
ENSG00000101898	processed_pseudogene
ENSG00000101901	protein_coding
ENSG00000101911	protein_coding
ENSG00000101916	protein_coding
ENSG00000101928	protein_coding
ENSG00000101935	protein_coding
ENSG00000101938	protein_coding
ENSG00000101940	protein_coding
ENSG00000101945	protein_coding
ENSG00000101951	protein_coding
ENSG00000101955	protein_coding
ENSG00000101958	protein_coding
ENSG00000101966	protein_coding
ENSG00000101972	protein_coding
ENSG00000101974	protein_coding
ENSG00000101977	protein_coding
ENSG00000101981	protein_coding
ENSG00000101986	protein_coding
ENSG00000101997	protein_coding
ENSG00000102001	protein_coding
ENSG00000102003	protein_coding
ENSG00000102007	protein_coding
ENSG00000102010	protein_coding
ENSG00000102021	protein_coding
ENSG00000102024	protein_coding
ENSG00000102030	protein_coding
ENSG00000102032	protein_coding
ENSG00000102034	protein_coding
ENSG00000102038	protein_coding
ENSG00000102048	protein_coding
ENSG00000102053	protein_coding
ENSG00000102054	protein_coding
ENSG00000102055	processed_pseudogene
ENSG00000102057	protein_coding
ENSG00000102078	protein_coding
ENSG00000102081	protein_coding
ENSG00000102096	protein_coding
ENSG00000102098	protein_coding
ENSG00000102100	protein_coding
ENSG00000102103	protein_coding
ENSG00000102109	protein_coding
ENSG00000102119	protein_coding
ENSG00000102125	protein_coding
ENSG00000102144	protein_coding
ENSG00000102145	protein_coding
ENSG00000102158	protein_coding
ENSG00000102172	protein_coding
ENSG00000102174	protein_coding
ENSG00000102178	protein_coding
ENSG00000102181	protein_coding
ENSG00000102189	protein_coding
ENSG00000102218	protein_coding
ENSG00000102221	protein_coding
ENSG00000102225	protein_coding
ENSG00000102226	protein_coding
ENSG00000102230	protein_coding
ENSG00000102241	protein_coding
ENSG00000102245	protein_coding
ENSG00000102265	protein_coding
ENSG00000102271	protein_coding
ENSG00000102287	protein_coding
ENSG00000102290	protein_coding
ENSG00000102302	protein_coding
ENSG00000102309	protein_coding
ENSG00000102312	protein_coding
ENSG00000102313	protein_coding
ENSG00000102316	protein_coding
ENSG00000102317	protein_coding
ENSG00000102349	protein_coding
ENSG00000102359	protein_coding
ENSG00000102362	protein_coding
ENSG00000102383	protein_coding
ENSG00000102385	protein_coding
ENSG00000102387	protein_coding
ENSG00000102390	protein_coding
ENSG00000102393	protein_coding
ENSG00000102401	protein_coding
ENSG00000102409	protein_coding
ENSG00000102445	protein_coding
ENSG00000102452	protein_coding
ENSG00000102466	protein_coding
ENSG00000102468	protein_coding
ENSG00000102471	protein_coding
ENSG00000102524	protein_coding
ENSG00000102531	protein_coding
ENSG00000102543	protein_coding
ENSG00000102547	protein_coding
ENSG00000102554	protein_coding
ENSG00000102572	protein_coding
ENSG00000102575	protein_coding
ENSG00000102580	protein_coding
ENSG00000102595	protein_coding
ENSG00000102606	protein_coding
ENSG00000102678	protein_coding
ENSG00000102683	protein_coding
ENSG00000102699	protein_coding
ENSG00000102710	protein_coding
ENSG00000102738	protein_coding
ENSG00000102743	protein_coding
ENSG00000102753	protein_coding
ENSG00000102755	protein_coding
ENSG00000102760	protein_coding
ENSG00000102763	protein_coding
ENSG00000102780	protein_coding
ENSG00000102781	protein_coding
ENSG00000102786	protein_coding
ENSG00000102796	protein_coding
ENSG00000102802	protein_coding
ENSG00000102804	protein_coding
ENSG00000102805	protein_coding
ENSG00000102837	protein_coding
ENSG00000102854	protein_coding
ENSG00000102858	protein_coding
ENSG00000102870	protein_coding
ENSG00000102871	protein_coding
ENSG00000102878	protein_coding
ENSG00000102879	protein_coding
ENSG00000102882	protein_coding
ENSG00000102886	protein_coding
ENSG00000102890	protein_coding
ENSG00000102891	protein_coding
ENSG00000102893	protein_coding
ENSG00000102897	protein_coding
ENSG00000102898	protein_coding
ENSG00000102900	protein_coding
ENSG00000102901	protein_coding
ENSG00000102904	protein_coding
ENSG00000102908	protein_coding
ENSG00000102910	protein_coding
ENSG00000102921	protein_coding
ENSG00000102924	protein_coding
ENSG00000102931	protein_coding
ENSG00000102934	protein_coding
ENSG00000102935	protein_coding
ENSG00000102962	protein_coding
ENSG00000102967	protein_coding
ENSG00000102970	protein_coding
ENSG00000102974	protein_coding
ENSG00000102977	protein_coding
ENSG00000102978	protein_coding
ENSG00000102981	protein_coding
ENSG00000102984	protein_coding
ENSG00000102996	protein_coding
ENSG00000103005	protein_coding
ENSG00000103018	protein_coding
ENSG00000103021	protein_coding
ENSG00000103023	protein_coding
ENSG00000103024	protein_coding
ENSG00000103034	protein_coding
ENSG00000103035	protein_coding
ENSG00000103037	protein_coding
ENSG00000103042	protein_coding
ENSG00000103043	protein_coding
ENSG00000103044	protein_coding
ENSG00000103047	protein_coding
ENSG00000103051	protein_coding
ENSG00000103056	protein_coding
ENSG00000103061	protein_coding
ENSG00000103064	protein_coding
ENSG00000103066	protein_coding
ENSG00000103067	protein_coding
ENSG00000103089	protein_coding
ENSG00000103091	protein_coding
ENSG00000103111	protein_coding
ENSG00000103121	protein_coding
ENSG00000103126	protein_coding
ENSG00000103145	protein_coding
ENSG00000103148	protein_coding
ENSG00000103150	protein_coding
ENSG00000103152	protein_coding
ENSG00000103154	protein_coding
ENSG00000103160	protein_coding
ENSG00000103168	protein_coding
ENSG00000103174	protein_coding
ENSG00000103175	protein_coding
ENSG00000103184	protein_coding
ENSG00000103187	protein_coding
ENSG00000103194	protein_coding
ENSG00000103196	protein_coding
ENSG00000103197	protein_coding
ENSG00000103199	protein_coding
ENSG00000103202	protein_coding
ENSG00000103222	protein_coding
ENSG00000103226	protein_coding
ENSG00000103227	protein_coding
ENSG00000103241	protein_coding
ENSG00000103245	protein_coding
ENSG00000103248	protein_coding
ENSG00000103249	protein_coding
ENSG00000103253	protein_coding
ENSG00000103254	protein_coding
ENSG00000103257	protein_coding
ENSG00000103260	protein_coding
ENSG00000103264	protein_coding
ENSG00000103266	protein_coding
ENSG00000103269	protein_coding
ENSG00000103274	protein_coding
ENSG00000103275	protein_coding
ENSG00000103310	protein_coding
ENSG00000103313	protein_coding
ENSG00000103316	protein_coding
ENSG00000103319	protein_coding
ENSG00000103326	protein_coding
ENSG00000103335	protein_coding
ENSG00000103342	protein_coding
ENSG00000103343	protein_coding
ENSG00000103351	protein_coding
ENSG00000103353	protein_coding
ENSG00000103355	protein_coding
ENSG00000103356	protein_coding
ENSG00000103363	protein_coding
ENSG00000103365	protein_coding
ENSG00000103375	protein_coding
ENSG00000103381	protein_coding
ENSG00000103404	protein_coding
ENSG00000103415	protein_coding
ENSG00000103423	protein_coding
ENSG00000103429	protein_coding
ENSG00000103449	protein_coding
ENSG00000103460	protein_coding
ENSG00000103472	transcribed_unprocessed_pseudogene
ENSG00000103479	protein_coding
ENSG00000103485	protein_coding
ENSG00000103489	protein_coding
ENSG00000103490	protein_coding
ENSG00000103494	protein_coding
ENSG00000103495	protein_coding
ENSG00000103496	protein_coding
ENSG00000103502	protein_coding
ENSG00000103507	protein_coding
ENSG00000103510	protein_coding
ENSG00000103512	protein_coding
ENSG00000103522	protein_coding
ENSG00000103528	protein_coding
ENSG00000103534	protein_coding
ENSG00000103540	protein_coding
ENSG00000103544	protein_coding
ENSG00000103546	protein_coding
ENSG00000103549	protein_coding
ENSG00000103550	protein_coding
ENSG00000103569	protein_coding
ENSG00000103591	protein_coding
ENSG00000103599	protein_coding
ENSG00000103642	protein_coding
ENSG00000103647	protein_coding
ENSG00000103653	protein_coding
ENSG00000103657	protein_coding
ENSG00000103671	protein_coding
ENSG00000103707	protein_coding
ENSG00000103710	protein_coding
ENSG00000103723	protein_coding
ENSG00000103740	protein_coding
ENSG00000103742	protein_coding
ENSG00000103769	protein_coding
ENSG00000103811	protein_coding
ENSG00000103832	unprocessed_pseudogene
ENSG00000103852	protein_coding
ENSG00000103855	protein_coding
ENSG00000103876	protein_coding
ENSG00000103888	protein_coding
ENSG00000103932	protein_coding
ENSG00000103942	protein_coding
ENSG00000103966	protein_coding
ENSG00000103978	protein_coding
ENSG00000103994	protein_coding
ENSG00000103995	protein_coding
ENSG00000104043	protein_coding
ENSG00000104044	protein_coding
ENSG00000104047	protein_coding
ENSG00000104055	protein_coding
ENSG00000104059	protein_coding
ENSG00000104064	protein_coding
ENSG00000104067	protein_coding
ENSG00000104081	protein_coding
ENSG00000104093	protein_coding
ENSG00000104112	protein_coding
ENSG00000104129	protein_coding
ENSG00000104131	protein_coding
ENSG00000104133	protein_coding
ENSG00000104140	protein_coding
ENSG00000104142	protein_coding
ENSG00000104147	protein_coding
ENSG00000104154	protein_coding
ENSG00000104164	protein_coding
ENSG00000104177	protein_coding
ENSG00000104205	protein_coding
ENSG00000104213	protein_coding
ENSG00000104218	protein_coding
ENSG00000104219	protein_coding
ENSG00000104221	protein_coding
ENSG00000104228	protein_coding
ENSG00000104231	protein_coding
ENSG00000104267	protein_coding
ENSG00000104290	protein_coding
ENSG00000104299	protein_coding
ENSG00000104312	protein_coding
ENSG00000104313	protein_coding
ENSG00000104320	protein_coding
ENSG00000104321	protein_coding
ENSG00000104324	protein_coding
ENSG00000104325	protein_coding
ENSG00000104327	protein_coding
ENSG00000104331	protein_coding
ENSG00000104332	protein_coding
ENSG00000104341	protein_coding
ENSG00000104343	protein_coding
ENSG00000104356	protein_coding
ENSG00000104361	protein_coding
ENSG00000104365	protein_coding
ENSG00000104368	protein_coding
ENSG00000104369	protein_coding
ENSG00000104371	protein_coding
ENSG00000104375	protein_coding
ENSG00000104381	protein_coding
ENSG00000104388	protein_coding
ENSG00000104408	protein_coding
ENSG00000104412	protein_coding
ENSG00000104413	protein_coding
ENSG00000104415	protein_coding
ENSG00000104419	protein_coding
ENSG00000104427	protein_coding
ENSG00000104432	protein_coding
ENSG00000104435	protein_coding
ENSG00000104442	protein_coding
ENSG00000104447	protein_coding
ENSG00000104450	protein_coding
ENSG00000104472	protein_coding
ENSG00000104490	protein_coding
ENSG00000104497	protein_coding
ENSG00000104499	protein_coding
ENSG00000104517	protein_coding
ENSG00000104518	protein_coding
ENSG00000104522	protein_coding
ENSG00000104524	protein_coding
ENSG00000104529	protein_coding
ENSG00000104537	protein_coding
ENSG00000104549	protein_coding
ENSG00000104611	protein_coding
ENSG00000104613	protein_coding
ENSG00000104626	protein_coding
ENSG00000104635	protein_coding
ENSG00000104643	protein_coding
ENSG00000104660	protein_coding
ENSG00000104671	protein_coding
ENSG00000104679	protein_coding
ENSG00000104687	protein_coding
ENSG00000104689	protein_coding
ENSG00000104691	protein_coding
ENSG00000104695	protein_coding
ENSG00000104714	protein_coding
ENSG00000104722	protein_coding
ENSG00000104723	protein_coding
ENSG00000104728	protein_coding
ENSG00000104731	protein_coding
ENSG00000104738	protein_coding
ENSG00000104755	protein_coding
ENSG00000104756	protein_coding
ENSG00000104760	protein_coding
ENSG00000104763	protein_coding
ENSG00000104765	protein_coding
ENSG00000104774	protein_coding
ENSG00000104783	protein_coding
ENSG00000104804	protein_coding
ENSG00000104805	protein_coding
ENSG00000104808	protein_coding
ENSG00000104812	protein_coding
ENSG00000104814	protein_coding
ENSG00000104823	protein_coding
ENSG00000104824	protein_coding
ENSG00000104825	protein_coding
ENSG00000104826	protein_coding
ENSG00000104827	protein_coding
ENSG00000104833	protein_coding
ENSG00000104835	protein_coding
ENSG00000104848	protein_coding
ENSG00000104852	protein_coding
ENSG00000104853	protein_coding
ENSG00000104856	protein_coding
ENSG00000104859	protein_coding
ENSG00000104863	protein_coding
ENSG00000104866	protein_coding
ENSG00000104870	protein_coding
ENSG00000104872	protein_coding
ENSG00000104879	protein_coding
ENSG00000104881	protein_coding
ENSG00000104883	protein_coding
ENSG00000104884	protein_coding
ENSG00000104885	protein_coding
ENSG00000104886	protein_coding
ENSG00000104888	protein_coding
ENSG00000104889	protein_coding
ENSG00000104892	protein_coding
ENSG00000104894	protein_coding
ENSG00000104897	protein_coding
ENSG00000104899	protein_coding
ENSG00000104901	protein_coding
ENSG00000104903	protein_coding
ENSG00000104904	protein_coding
ENSG00000104907	protein_coding
ENSG00000104915	protein_coding
ENSG00000104918	protein_coding
ENSG00000104921	protein_coding
ENSG00000104936	protein_coding
ENSG00000104938	protein_coding
ENSG00000104941	protein_coding
ENSG00000104946	protein_coding
ENSG00000104951	protein_coding
ENSG00000104953	protein_coding
ENSG00000104957	protein_coding
ENSG00000104960	protein_coding
ENSG00000104964	protein_coding
ENSG00000104967	protein_coding
ENSG00000104969	protein_coding
ENSG00000104970	protein_coding
ENSG00000104972	protein_coding
ENSG00000104973	protein_coding
ENSG00000104974	protein_coding
ENSG00000104976	protein_coding
ENSG00000104979	protein_coding
ENSG00000104980	protein_coding
ENSG00000104983	protein_coding
ENSG00000104998	protein_coding
ENSG00000105011	protein_coding
ENSG00000105048	protein_coding
ENSG00000105053	protein_coding
ENSG00000105058	protein_coding
ENSG00000105063	protein_coding
ENSG00000105072	protein_coding
ENSG00000105088	protein_coding
ENSG00000105122	protein_coding
ENSG00000105127	protein_coding
ENSG00000105131	protein_coding
ENSG00000105135	protein_coding
ENSG00000105136	protein_coding
ENSG00000105137	protein_coding
ENSG00000105141	protein_coding
ENSG00000105143	protein_coding
ENSG00000105146	protein_coding
ENSG00000105171	protein_coding
ENSG00000105173	protein_coding
ENSG00000105176	protein_coding
ENSG00000105185	protein_coding
ENSG00000105186	protein_coding
ENSG00000105193	protein_coding
ENSG00000105197	protein_coding
ENSG00000105202	protein_coding
ENSG00000105204	protein_coding
ENSG00000105205	protein_coding
ENSG00000105219	protein_coding
ENSG00000105220	protein_coding
ENSG00000105221	protein_coding
ENSG00000105223	protein_coding
ENSG00000105227	protein_coding
ENSG00000105229	protein_coding
ENSG00000105245	protein_coding
ENSG00000105246	protein_coding
ENSG00000105248	protein_coding
ENSG00000105251	protein_coding
ENSG00000105254	protein_coding
ENSG00000105255	protein_coding
ENSG00000105258	protein_coding
ENSG00000105261	protein_coding
ENSG00000105270	protein_coding
ENSG00000105278	protein_coding
ENSG00000105281	protein_coding
ENSG00000105287	protein_coding
ENSG00000105289	protein_coding
ENSG00000105290	protein_coding
ENSG00000105298	protein_coding
ENSG00000105321	protein_coding
ENSG00000105323	protein_coding
ENSG00000105325	protein_coding
ENSG00000105327	protein_coding
ENSG00000105329	protein_coding
ENSG00000105339	protein_coding
ENSG00000105341	protein_coding
ENSG00000105352	protein_coding
ENSG00000105355	protein_coding
ENSG00000105357	protein_coding
ENSG00000105364	protein_coding
ENSG00000105366	protein_coding
ENSG00000105369	protein_coding
ENSG00000105370	protein_coding
ENSG00000105371	protein_coding
ENSG00000105372	protein_coding
ENSG00000105373	protein_coding
ENSG00000105374	protein_coding
ENSG00000105376	protein_coding
ENSG00000105379	protein_coding
ENSG00000105383	protein_coding
ENSG00000105388	protein_coding
ENSG00000105393	protein_coding
ENSG00000105397	protein_coding
ENSG00000105398	protein_coding
ENSG00000105401	protein_coding
ENSG00000105402	protein_coding
ENSG00000105404	protein_coding
ENSG00000105409	protein_coding
ENSG00000105419	protein_coding
ENSG00000105426	protein_coding
ENSG00000105427	protein_coding
ENSG00000105428	protein_coding
ENSG00000105429	protein_coding
ENSG00000105438	protein_coding
ENSG00000105443	protein_coding
ENSG00000105447	protein_coding
ENSG00000105464	protein_coding
ENSG00000105467	protein_coding
ENSG00000105472	protein_coding
ENSG00000105479	protein_coding
ENSG00000105483	protein_coding
ENSG00000105486	protein_coding
ENSG00000105497	protein_coding
ENSG00000105499	protein_coding
ENSG00000105501	protein_coding
ENSG00000105507	protein_coding
ENSG00000105509	protein_coding
ENSG00000105514	protein_coding
ENSG00000105516	protein_coding
ENSG00000105518	protein_coding
ENSG00000105519	protein_coding
ENSG00000105520	protein_coding
ENSG00000105523	protein_coding
ENSG00000105538	protein_coding
ENSG00000105549	protein_coding
ENSG00000105550	protein_coding
ENSG00000105552	protein_coding
ENSG00000105556	protein_coding
ENSG00000105559	protein_coding
ENSG00000105568	protein_coding
ENSG00000105576	protein_coding
ENSG00000105583	protein_coding
ENSG00000105605	protein_coding
ENSG00000105607	protein_coding
ENSG00000105609	protein_coding
ENSG00000105610	protein_coding
ENSG00000105612	protein_coding
ENSG00000105613	protein_coding
ENSG00000105617	protein_coding
ENSG00000105618	protein_coding
ENSG00000105619	protein_coding
ENSG00000105639	protein_coding
ENSG00000105640	protein_coding
ENSG00000105641	protein_coding
ENSG00000105642	protein_coding
ENSG00000105643	protein_coding
ENSG00000105647	protein_coding
ENSG00000105649	protein_coding
ENSG00000105650	protein_coding
ENSG00000105655	protein_coding
ENSG00000105656	protein_coding
ENSG00000105662	protein_coding
ENSG00000105664	protein_coding
ENSG00000105668	protein_coding
ENSG00000105669	protein_coding
ENSG00000105671	protein_coding
ENSG00000105672	protein_coding
ENSG00000105675	protein_coding
ENSG00000105676	protein_coding
ENSG00000105677	protein_coding
ENSG00000105679	protein_coding
ENSG00000105695	protein_coding
ENSG00000105696	protein_coding
ENSG00000105697	protein_coding
ENSG00000105698	protein_coding
ENSG00000105699	protein_coding
ENSG00000105700	protein_coding
ENSG00000105701	protein_coding
ENSG00000105705	protein_coding
ENSG00000105707	protein_coding
ENSG00000105708	protein_coding
ENSG00000105711	protein_coding
ENSG00000105717	protein_coding
ENSG00000105722	protein_coding
ENSG00000105723	protein_coding
ENSG00000105726	protein_coding
ENSG00000105732	protein_coding
ENSG00000105737	protein_coding
ENSG00000105738	protein_coding
ENSG00000105750	protein_coding
ENSG00000105755	protein_coding
ENSG00000105767	protein_coding
ENSG00000105771	protein_coding
ENSG00000105778	protein_coding
ENSG00000105784	protein_coding
ENSG00000105792	protein_coding
ENSG00000105793	protein_coding
ENSG00000105808	protein_coding
ENSG00000105810	protein_coding
ENSG00000105819	protein_coding
ENSG00000105821	protein_coding
ENSG00000105825	protein_coding
ENSG00000105829	protein_coding
ENSG00000105835	protein_coding
ENSG00000105849	protein_coding
ENSG00000105851	protein_coding
ENSG00000105852	protein_coding
ENSG00000105854	protein_coding
ENSG00000105855	protein_coding
ENSG00000105856	protein_coding
ENSG00000105865	protein_coding
ENSG00000105866	protein_coding
ENSG00000105875	protein_coding
ENSG00000105877	protein_coding
ENSG00000105879	protein_coding
ENSG00000105880	protein_coding
ENSG00000105887	protein_coding
ENSG00000105889	protein_coding
ENSG00000105894	protein_coding
ENSG00000105926	protein_coding
ENSG00000105928	protein_coding
ENSG00000105929	protein_coding
ENSG00000105939	protein_coding
ENSG00000105948	protein_coding
ENSG00000105953	protein_coding
ENSG00000105963	protein_coding
ENSG00000105967	protein_coding
ENSG00000105968	protein_coding
ENSG00000105971	protein_coding
